title,creator,publisher,date,date is approximate?,description,subject,keywords,relation,contributing institution,publisher digital,source,listing code,resource identifier,format original,format,type,digitization specifications,rights,standardized rights,language,metadata cataloger,scanner technician,collection administrator,filename,oclc number,date created,date modified,reference url,cdmid,contentdm file name,contentdm file path,objectid
Lionel Hampton in Israel,,,1960,y,4 1/2 x 6 inch photograph. Lionel Hampton performing with band in Israel. Unidentified persons in the audience,"Hampton, Lionel--Archives",Crowd; Standing,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 7",IJC001III143,LH.III.2249,Black and white photograph,cpd,Image;StillImage,"442 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695022770,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19782,19782,19795.jp2,/ijcs/image/19795.jp2,ijcs19782
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Lionel Hampton performing with band in Israel,"Hampton, Lionel--Archives",playing Saxaphone;  snapping;drums; xylophone; crowd; stage,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 4",IJC001III78,LH.III.2150,Black and white photograph,cpd,Image;StillImage,"377 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695020523,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19783,19783,19796.jp2,/ijcs/image/19796.jp2,ijcs19783
Lionel Hampton in Israel,,,1960,y,4 1/2 x 6 inch photograph. Lionel Hampton performing with band in Israel. Unidentified persons in the audience,"Hampton, Lionel--Archives",Crowd; watching; people; standing,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 7",IJC001III142,LH.III.2248,Black and white photograph,cpd,Image;StillImage,"441 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695020515,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19784,19784,19797.jp2,/ijcs/image/19797.jp2,ijcs19784
Lionel Hampton in Israel,,,1960,y,4 1/2 x 6 inch photograph. Lionel Hampton performing with band in Israel. Unidentified persons in the audience,"Hampton, Lionel--Archives",Crowd; Standing; clapping,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 7",IJC001III144,LH.III.2250,Black and white photograph,cpd,Image;StillImage,"443 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695024067,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19785,19785,19798.jp2,/ijcs/image/19798.jp2,ijcs19785
Lionel Hampton in Israel,,,1960,y,4 1/2 x 6 inch photograph. Lionel Hampton performing with band in Israel. Unidentified persons in the audience,"Hampton, Lionel--Archives",Crowd; standing; stage,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 7",IJC001III145,LH.III.2251,Black and white photograph,cpd,Image;StillImage,"444 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695024029,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19786,19786,19799.jp2,/ijcs/image/19799.jp2,ijcs19786
Lionel Hampton in Israel,,,1960,y,4 1/2 x 6 inch photograph. Lionel Hampton performing with band in Israel. Lionel Hampton with unidentified men,"Hampton, Lionel--Archives",Lionel; hampton; drumsticks; hugging;  hand on back; crowd,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 7",IJC001III146,LH.III.2254,Black and white photograph,cpd,Image;StillImage,"445 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695020513,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19787,19787,19800.jp2,/ijcs/image/19800.jp2,ijcs19787
Lionel Hampton in Israel,,,1960,y,"5 x 8 inch photograph. Lionel Hampton performing with band in Israel. Members of the band, which includes guitarist Billy Mackel","Hampton, Lionel--Archives",Lionel; Hampton; band; hands up; stage; crowd watching,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 7",IJC001III147,LH.III.2261a,Black and white photograph,cpd,Image;StillImage,"446 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695022715,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19788,19788,19801.jp2,/ijcs/image/19801.jp2,ijcs19788
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Vocalist of Lionel Hampton's band with unidentified man in a restaurant in Israel,"Hampton, Lionel--Archives",kissing cheek; table,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III148,LH.III.2192,Black and white photograph,cpd,Image;StillImage,"447 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695020521,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19789,19789,19802.jp2,/ijcs/image/19802.jp2,ijcs19789
Lionel Hampton in Israel,,"Press Photo; Photo, Jond, Ramat-Gan, 47, Blalik St.",1960,y,5 x 8 inch photograph. Vocalist of Lionel Hampton's band dancing with unidentified man in a restaurant in Israel,"Hampton, Lionel--Archives",dancing; crowd surrounding,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III149,LH.III.2193,Black and white photograph,cpd,Image;StillImage,"448 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695020524,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19790,19790,19803.jp2,/ijcs/image/19803.jp2,ijcs19790
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Lionel Hampton with unidentified persons in a restaurant in Israel,"Hampton, Lionel--Archives",Lionel; Hampton;  two men;  posing for picture,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III150,LH.III.2194,Black and white photograph,cpd,Image;StillImage,"449 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695020505,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19791,19791,19804.jp2,/ijcs/image/19804.jp2,ijcs19791
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Lionel Hampton performing with band in Israel. Lionel Hampton and Curley Hamner on drums,"Hampton, Lionel--Archives",Lionel; Hampton;  Playing drum; stage; crowd,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 4",IJC001III79,LH.III.2159,Black and white photograph,cpd,Image;StillImage,"378 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695022690,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19792,19792,19805.jp2,/ijcs/image/19805.jp2,ijcs19792
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Curley Hamner with unidentified persons in a restaurant in Israel,"Hampton, Lionel--Archives",Group sitting; small table; glasses,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III152,LH.III.2196,Black and white photograph,cpd,Image;StillImage,"451 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695020477,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19793,19793,19806.jp2,/ijcs/image/19806.jp2,ijcs19793
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Lionel Hampton performing with band in Israel. Lionel Hampton and Curley Hamner on drums,"Hampton, Lionel--Archives",Men; playing; saxaphones; drums; Stage; crowd; Lionel; Hampton; conducting,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 4",IJC001III77,LH.III.2144,Black and white photograph,cpd,Image;StillImage,"376 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695020517,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19794,19794,19807.jp2,/ijcs/image/19807.jp2,ijcs19794
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Lionel Hampton with unidentified woman and man in a restaurant in Israel,"Hampton, Lionel--Archives",Lionel; Hampton;   shaking hands,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III151,LH.III.2195,Black and white photograph,cpd,Image;StillImage,"450 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695022728,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19795,19795,19808.jp2,/ijcs/image/19808.jp2,ijcs19795
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Vocalist of Lionel Hampton's band with unidentified man in a restaurant in Israel,"Hampton, Lionel--Archives",Man hugging;  table,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III153,LH.III.2197,Black and white photograph,cpd,Image;StillImage,"452 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695022738,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19796,19796,19809.jp2,/ijcs/image/19809.jp2,ijcs19796
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Lionel Hampton with unidentified persons in a restaurant in Israel,"Hampton, Lionel--Archives",Lionel; Hampton; kissing man's hand; military man,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III154,LH.III.2198,Black and white photograph,cpd,Image;StillImage,"453 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695020518,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19797,19797,19810.jp2,/ijcs/image/19810.jp2,ijcs19797
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Lionel Hampton with unidentified persons in a restaurant in Israel,"Hampton, Lionel--Archives",Lionel; Hampton;  sitting; man behind; posing for picture,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III155,LH.III.2199,Black and white photograph,cpd,Image;StillImage,"454 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695020526,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19798,19798,19811.jp2,/ijcs/image/19811.jp2,ijcs19798
Lionel Hampton in Israel,,"Press Photo; Photo, Jond, Ramat-Gan, 47, Blalik St.",1960,y,5 x 8 inch photograph. Lionel Hampton with unidentified persons in a restaurant in Israel,"Hampton, Lionel--Archives",Lionel; Hampton; standing; group sitting; table,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III157,LH.III.2201,Black and white photograph,cpd,Image;StillImage,"456 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695023504,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19799,19799,19812.jp2,/ijcs/image/19812.jp2,ijcs19799
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Lionel Hampton with unidentified persons in a restaurant in Israel,"Hampton, Lionel--Archives",Lionel; Hampton; standing; group sitting; table,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III158,LH.III.2202,Black and white photograph,cpd,Image;StillImage,"457 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695024050,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19800,19800,19813.jp2,/ijcs/image/19813.jp2,ijcs19800
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Unidentified persons in a restaurant in Israel,"Hampton, Lionel--Archives",Crowd sitting; military  eye patch,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III159,LH.III.2203,Black and white photograph,cpd,Image;StillImage,"458 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695020506,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19801,19801,19814.jp2,/ijcs/image/19814.jp2,ijcs19801
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Lionel Hampton with unidentified persons in a restaurant in Israel,"Hampton, Lionel--Archives",table; men; clapping; glasses,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III160,LH.III.2204,Black and white photograph,cpd,Image;StillImage,"459 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695023410,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19802,19802,19815.jp2,/ijcs/image/19815.jp2,ijcs19802
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Lionel Hampton with unidentified persons in a restaurant in Israel,"Hampton, Lionel--Archives",group surrounding,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III161,LH.III.2205,Black and white photograph,cpd,Image;StillImage,"460 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695024052,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19803,19803,19816.jp2,/ijcs/image/19816.jp2,ijcs19803
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Lionel Hampton with unidentified persons in a restaurant in Israel,"Hampton, Lionel--Archives",hand held up; group watching her,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III162,LH.III.2206,Black and white photograph,cpd,Image;StillImage,"461 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695023380,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19804,19804,19817.jp2,/ijcs/image/19817.jp2,ijcs19804
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Lionel Hampton performing with band in Israel. Lionel Hampton and Curley Hamner on drums,"Hampton, Lionel--Archives",Lionel; Hampton; dumsticks; man playing drums; crowd; stage,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 4",IJC001III80,LH.III.2160,Black and white photograph,cpd,Image;StillImage,"379 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695022772,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19805,19805,19818.jp2,/ijcs/image/19818.jp2,ijcs19805
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Members of the Lionel Hampton's band with unidentified persons in a restaurant in Israel,"Hampton, Lionel--Archives",Group at table,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III163,LH.III.2207,Black and white photograph,cpd,Image;StillImage,"462 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695022735,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19806,19806,19819.jp2,/ijcs/image/19819.jp2,ijcs19806
Lionel Hampton in Israel,,,1960,y,5 x 8 inch photograph. Lionel Hampton with unidentified persons in a restaurant in Israel. Seen on the left is Leo Moore,"Hampton, Lionel--Archives",Group; multiple tables; Lionel; Hampton,Lionel Hampton Library Collection,"Special Colections and Archives, International Jazz Collection",University of Idaho Library,"IJC MG 001, Box 9, Folder 8",IJC001III164,LH.III.2208,Black and white photograph,cpd,Image;StillImage,"463 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes,Lynette Andersen,Devin Becker and Garth Reese,,695024808,2010-11-09,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/19807,19807,19820.jp2,/ijcs/image/19820.jp2,ijcs19807
